id,reason
R11733,structure_missing
R11734,shortcut+structure_missing
R11735,structure_missing
R11737,shortcut+structure_missing
R11738,structure_missing
R11743,structure_missing
R11744,shortcut
R11752,incomplete
R11753,incomplete
R11754,unclear
R11756,unclear
R11758,unclear
R11759,unclear
R11760,unclear
R11778,shortcut
R11788,shortcut
R11797,shortcut
R11806,structure_missing
R11807,shortcut+structure_missing
R11808,structure_missing
R11809,structure_missing
R11810,structure_missing
R11811,structure_missing
R11812,structure_missing
R11813,shortcut+structure_missing
R11814,structure_missing
R11815,structure_missing
R11818,structure_missing
R11872,shortcut
R11880,shortcut
R11890,incomplete
R11898,unclear
R11900,unclear
R11904,structure_missing
R11905,structure_missing+unclear
R11922,shortcut
R11924,shortcut
R11928,structure_missing
R11931,structure_missing
R11940,shortcut
R11943,structure_missing
R11944,structure_missing
R11949,structure_missing
R11951,structure_missing
R11952,structure_missing
R11960,shortcut
R11973,structure_missing
R11974,structure_missing
R11975,structure_missing
R11976,structure_missing
R11977,structure_missing
R11978,structure_missing
R11979,structure_missing
R11980,structure_missing
R11981,shortcut+structure_missing
R11982,structure_missing
R11983,structure_missing
R11984,structure_missing
R11985,structure_missing
R11986,structure_missing
R11987,structure_missing
R11988,structure_missing
R11989,structure_missing
R11990,structure_missing
R11993,shortcut
R12001,incomplete
R12007,shortcut+structure_missing
R12008,structure_missing
R12009,structure_missing
R12010,structure_missing
R12013,shortcut
R12018,shortcut
R12023,shortcut
R12030,shortcut
R12058,shortcut+structure_missing
R12062,shortcut
R12066,shortcut
R12067,general
R12068,structure_missing
R12069,structure_missing
R12070,structure_missing
R12071,structure_missing
R12072,structure_missing
R12073,structure_missing
R12074,structure_missing
R12084,structure_missing
R12104,unclear
R12118,shortcut+structure_missing
R12119,structure_missing
R12120,structure_missing
R12121,structure_missing
R12122,shortcut+structure_missing
R12123,structure_missing
R12126,unclear
R12127,incomplete
R12128,shortcut+structure_missing
R12129,structure_missing
R12130,structure_missing
R12131,structure_missing
R12133,structure_missing
R12134,structure_missing
R12135,unclear
R12136,unclear
R12137,unclear
R12142,unclear
R12144,shortcut
R12145,unclear
R12148,general
R12153,structure_missing
R12154,structure_missing
R12167,structure_missing
R12168,structure_missing
R12169,structure_missing
R12170,structure_missing
R12171,structure_missing
R12172,structure_missing
R12173,structure_missing
R12179,incomplete
R12180,incomplete
R12181,structure_missing
R12182,structure_missing
R12183,structure_missing
R12184,structure_missing
R12205,structure_missing
R12218,structure_missing
R12223,structure_missing
R12224,structure_missing
R12225,structure_missing
R12226,shortcut+structure_missing
R12227,structure_missing
R12228,structure_missing
R12229,structure_missing
R12230,shortcut+structure_missing
R12231,structure_missing
R12232,structure_missing
R12233,structure_missing
R12234,structure_missing
R12238,structure_missing
R12239,structure_missing
R12253,structure_missing
R12254,unclear
R12266,structure_missing
R12267,structure_missing
R12270,shortcut+structure_missing
R12273,structure_missing
R12275,shortcut+structure_missing
R12276,structure_missing
R12277,structure_missing
R12278,structure_missing
R12279,structure_missing
R12281,shortcut
R12282,structure_missing
R12301,structure_missing
R12307,general
R12317,shortcut+structure_missing
R12318,structure_missing
R12321,structure_missing
R12322,structure_missing
R12323,structure_missing
R12324,shortcut+structure_missing
R12325,structure_missing
R12326,structure_missing
R12329,general
R12334,unclear
R12338,shortcut
R12355,structure_missing
R12360,shortcut
R12367,structure_missing
R12368,structure_missing
R12369,structure_missing
R12370,structure_missing
R12372,structure_missing
R12373,structure_missing
R12374,structure_missing
R12377,shortcut+structure_missing
R12378,shortcut+structure_missing
R12379,structure_missing
R12395,shortcut
R12398,shortcut
R12403,structure_missing
R12410,unclear
R12413,unclear
R12416,structure_missing
R12418,structure_missing
R12422,structure_missing
R12423,structure_missing
R12424,structure_missing
R12436,unclear
R12441,structure_missing
R12442,structure_missing
R12444,structure_missing
R12445,structure_missing
R12446,structure_missing
R12448,structure_missing
R12459,shortcut
R12461,shortcut
R12462,shortcut
R12494,general
R12495,general
R12505,structure_missing
R12534,structure_missing
R12535,structure_missing
R12536,structure_missing
R12544,shortcut
R12546,shortcut
R12550,structure_missing
R12555,unclear
R12566,shortcut
R12571,structure_missing
R12573,shortcut
R12575,shortcut
R12584,unclear
R12586,unclear
R12623,shortcut
R12625,shortcut
R12628,unclear
R12642,shortcut
R12652,structure_missing
R12653,structure_missing
R12657,general
R12658,general
R12659,structure_missing
R12673,structure_missing
R12678,shortcut
R12684,shortcut
R12688,shortcut
R12691,incomplete
R12692,shortcut
R12693,shortcut
R12710,shortcut
R12714,structure_missing
R12715,shortcut+structure_missing
R12716,structure_missing
R12717,structure_missing
R12723,shortcut
R12727,shortcut
R12730,shortcut
R12767,shortcut
R12774,shortcut
R12777,shortcut
R12781,shortcut
R12784,shortcut
R12805,shortcut
R12831,structure_missing
R12832,structure_missing
R12833,structure_missing
R12834,structure_missing
R12835,unclear
R12836,unclear
R12837,unclear
R12839,unclear
R12846,structure_missing
R12847,structure_missing
R12849,unclear
R12850,unclear
R12855,unclear
R12856,unclear
R12858,structure_missing
R12876,unclear
R12880,unclear
R12882,unclear
R12883,unclear
R12884,unclear
R12887,unclear
R12888,unclear
R12889,unclear
R12890,unclear
R12891,unclear
R12892,unclear
R12893,unclear
R12907,shortcut
R12921,shortcut
R12939,shortcut
R12945,structure_missing
R12948,shortcut
R12954,incomplete
R12957,unclear
R12965,structure_missing
R12975,shortcut
R12993,incomplete
R12994,incomplete
R13014,shortcut
R13018,structure_missing
R13019,structure_missing
R13020,structure_missing
R13026,shortcut
R13028,structure_missing
R13029,structure_missing
R13034,unclear
R13036,unclear
R13037,unclear
R13049,structure_missing
R13050,structure_missing
R13053,unclear
R13057,unclear
R13058,structure_missing
R13059,structure_missing
R13060,unclear
R13061,unclear
R13062,unclear
R13066,unclear
R13067,unclear
R13068,unclear
R13069,unclear
R13074,unclear
R13075,unclear
R13076,unclear
R13077,unclear
R13078,unclear
R13079,unclear
R13086,unclear
R13087,unclear
R13088,unclear
R13092,structure_missing
R13098,unclear
R13115,shortcut
R13117,shortcut+structure_missing
R13118,structure_missing
R13120,structure_missing
R13141,shortcut
R13143,shortcut
R13145,unclear
R13147,unclear
R13149,unclear
R13150,unclear
R13151,unclear
R13155,unclear
R13156,unclear
R13165,unclear
R13168,general
R13180,shortcut
R13187,structure_missing
R13192,unclear
R13195,shortcut
R13204,shortcut
R13205,shortcut
R13206,shortcut+structure_missing
R13207,shortcut+structure_missing
R13208,shortcut+structure_missing
R13209,shortcut
R13210,shortcut+structure_missing
R13211,shortcut
R13212,structure_missing
R13213,structure_missing
R13214,general
R13218,structure_missing
R13222,shortcut+structure_missing
R13238,shortcut
R13249,incomplete
R13250,shortcut
R13256,general
R13257,general
R13258,general
R13259,general
R13260,general
R13261,general
R13262,general
R13263,general
R13264,general
R13265,general
R13267,general
R13268,general
R13269,general
R13271,general
R13272,general
R13273,general
R13274,general
R13275,general
R13276,general
R13277,general
R13278,general+structure_missing
R13279,general
R13280,general
R13281,unclear
R13289,shortcut
R13290,structure_missing
R13317,shortcut
R13320,shortcut
R13324,shortcut
R13325,unclear
R13327,structure_missing
R13332,unclear
R13333,unclear
R13334,unclear
R13335,unclear
R13338,unclear
R13339,unclear
R13340,unclear
R13341,unclear
R13342,structure_missing
R13355,shortcut
R13365,shortcut
R13368,shortcut
R13375,shortcut
R13376,unclear
R13378,structure_missing
R13381,shortcut+structure_missing
R13385,structure_missing
R13386,structure_missing
R13387,shortcut+structure_missing
R13404,shortcut
R13408,general
R13411,shortcut
R13417,structure_missing
R13418,shortcut
R13420,shortcut
R13422,structure_missing
R13423,structure_missing
R13424,structure_missing
R13426,general+structure_missing
R13427,general
R13434,structure_missing
R13439,general
R13440,general
R13441,general
R13447,unclear
R13448,unclear
R13449,unclear
R13450,unclear
R13451,unclear
R13454,unclear
R13455,unclear
R13457,unclear
R99000,general+structure_missing
R99001,general+structure_missing
R99002,general+structure_missing
R99003,general+structure_missing
R99004,general
R99005,general
R99006,general
R99007,general
R99008,general+structure_missing
R99009,general+structure_missing
R99010,general+structure_missing
R99011,general+structure_missing
R99012,general
R99013,general
R99014,general
R99015,general
R99016,structure_missing
R99017,structure_missing
R99018,structure_missing
R99019,structure_missing
R99024,structure_missing
R99025,structure_missing
R99026,structure_missing
R99027,structure_missing
R99032,structure_missing
R99033,structure_missing
R99034,structure_missing
R99035,structure_missing
R99040,structure_missing
R99041,structure_missing
R99042,structure_missing
R99043,structure_missing
R99048,structure_missing
R99049,structure_missing
R99050,structure_missing
R99051,structure_missing
